date,product_name,category,region,store,quantity,price,discount,revenue,profit,promotion,holiday
2024-12-15,T-Shirt,Fashion,North,Store C,20,793.91,20,12702.48,1748.5,0,0
2024-12-15,Jeans,Fashion,North,Store A,29,1887.07,5,51988.83,13286.93,1,0
2024-12-15,Shoes,Fashion,South,Store B,19,2399.17,5,43305.05,8506.77,0,0
2024-12-15,Coffee Maker,Home Appliances,West,Store C,6,4745.05,10,25623.27,6669.61,0,0
2024-12-15,Mixer Grinder,Home Appliances,East,Store C,20,3777.04,15,64209.72,18325.94,1,0
2024-12-16,Laptop,Electronics,North,Store E,9,56272.75,5,481132.02,119981.82,0,0
2024-12-16,Smartphone,Electronics,East,Store B,14,26007.39,5,345898.33,103556.58,0,0
2024-12-16,Headphones,Electronics,West,Store C,22,2686.58,0,59104.72,19939.99,1,0
2024-12-16,Office Chair,Furniture,East,Store E,6,7147.59,0,42885.54,14592.58,0,0
2024-12-16,Study Table,Furniture,East,Store C,8,12894.32,5,97996.8,37989.54,1,0
2024-12-16,T-Shirt,Fashion,North,Store E,19,844.76,5,15247.92,5931.64,1,0
2024-12-16,Jeans,Fashion,East,Store D,24,1847.48,0,44339.47,14966.06,1,0
2024-12-16,Shoes,Fashion,West,Store A,17,2525.39,10,38638.49,11445.61,0,0
2024-12-16,Coffee Maker,Home Appliances,North,Store A,11,4443.13,5,46430.67,10789.92,0,0
2024-12-16,Mixer Grinder,Home Appliances,East,Store D,9,3457.86,0,31120.75,6695.33,0,0
2024-12-17,Laptop,Electronics,West,Store A,9,56819.09,0,511371.78,152755.52,0,0
2024-12-17,Smartphone,Electronics,North,Store C,7,26828.13,5,178407.06,43687.29,0,0
2024-12-17,Headphones,Electronics,South,Store B,19,2492.04,10,42613.94,10199.62,1,0
2024-12-17,Office Chair,Furniture,North,Store A,9,7453.77,5,63729.7,21598.78,0,0
2024-12-17,Study Table,Furniture,South,Store C,9,12827.51,0,115447.62,47588.56,0,0
2024-12-17,T-Shirt,Fashion,South,Store B,25,820.0,5,19475.03,5592.5,0,0
2024-12-17,Jeans,Fashion,West,Store B,12,1765.17,10,19063.86,4105.16,0,0
2024-12-17,Shoes,Fashion,East,Store C,12,2576.12,15,26276.39,4469.68,0,0
2024-12-17,Coffee Maker,Home Appliances,West,Store A,14,4719.11,0,66067.55,17878.15,0,0
2024-12-17,Mixer Grinder,Home Appliances,East,Store B,13,3689.12,15,40764.82,10205.11,1,0
2024-12-18,Laptop,Electronics,North,Store D,16,57909.84,5,880229.55,332166.31,0,0
2024-12-18,Smartphone,Electronics,South,Store E,13,25790.87,10,301753.22,51709.34,0,0
2024-12-18,Headphones,Electronics,South,Store E,17,2596.76,0,44144.88,15764.83,1,0
2024-12-18,Office Chair,Furniture,West,Store C,15,7881.48,0,118222.25,42311.51,1,0
2024-12-18,Study Table,Furniture,North,Store C,8,12605.8,5,95804.11,27599.25,0,0
2024-12-18,T-Shirt,Fashion,East,Store B,20,862.48,10,15524.55,4084.47,0,0
2024-12-18,Jeans,Fashion,North,Store E,18,1727.42,0,31093.62,6638.16,1,0
2024-12-18,Shoes,Fashion,South,Store C,14,2474.53,0,34643.36,10578.18,0,0
2024-12-18,Coffee Maker,Home Appliances,South,Store E,11,4498.92,15,42064.88,12011.33,0,0
2024-12-18,Mixer Grinder,Home Appliances,East,Store B,8,3627.3,0,29018.37,10405.03,1,0
2024-12-19,Laptop,Electronics,North,Store E,21,54799.59,0,1150791.49,434810.18,1,0
2024-12-19,Smartphone,Electronics,North,Store C,9,25417.37,0,228756.29,83124.22,0,0
2024-12-19,Headphones,Electronics,East,Store A,8,2651.09,0,21208.68,9110.73,0,0
2024-12-19,Office Chair,Furniture,East,Store C,9,7633.55,5,65266.88,16306.0,0,0
2024-12-19,Study Table,Furniture,West,Store E,9,12469.29,5,106612.43,32336.63,0,0
2024-12-19,T-Shirt,Fashion,West,Store C,24,816.24,15,16651.25,3539.33,1,0
2024-12-19,Jeans,Fashion,South,Store D,19,1886.83,10,32264.75,10052.68,0,0
2024-12-19,Shoes,Fashion,South,Store C,16,2456.62,5,37340.56,11764.19,1,0
2024-12-19,Coffee Maker,Home Appliances,South,Store E,17,4354.06,5,70318.07,17539.21,1,0
2024-12-19,Mixer Grinder,Home Appliances,South,Store D,10,3496.11,20,27968.92,1554.95,1,0
2024-12-20,Laptop,Electronics,East,Store E,15,58353.28,0,875299.2,282178.26,0,0
2024-12-20,Smartphone,Electronics,South,Store E,11,26085.54,5,272593.9,99033.82,0,0
2024-12-20,Headphones,Electronics,West,Store A,13,2568.37,0,33388.8,9849.32,0,0
2024-12-20,Office Chair,Furniture,South,Store A,11,8035.44,5,83970.35,20596.49,0,0
2024-12-20,Study Table,Furniture,North,Store C,7,12377.47,0,86642.32,21287.23,0,0
2024-12-20,T-Shirt,Fashion,North,Store D,18,805.38,0,14496.75,4774.47,0,0
2024-12-20,Jeans,Fashion,East,Store D,12,1840.08,0,22081.01,6620.06,0,0
2024-12-20,Shoes,Fashion,North,Store C,15,2397.97,10,32372.64,9804.75,0,0
2024-12-20,Coffee Maker,Home Appliances,South,Store C,7,4389.4,5,29189.48,10243.32,0,0
2024-12-20,Mixer Grinder,Home Appliances,North,Store E,8,3569.62,5,27129.09,7144.24,0,0
2024-12-21,Laptop,Electronics,West,Store B,14,56569.09,10,712770.58,177477.92,0,0
2024-12-21,Smartphone,Electronics,East,Store A,23,26712.35,0,614384.03,265744.69,1,0
2024-12-21,Headphones,Electronics,South,Store E,28,2386.34,5,63476.62,11525.57,1,0
2024-12-21,Office Chair,Furniture,East,Store E,9,7792.67,0,70133.99,20815.56,0,0
2024-12-21,Study Table,Furniture,North,Store A,19,12360.24,5,223102.4,45532.67,0,0
2024-12-21,T-Shirt,Fashion,West,Store C,31,787.21,0,24403.54,7160.18,1,0
2024-12-21,Jeans,Fashion,West,Store E,29,1854.16,0,53770.64,14476.9,1,0
2024-12-21,Shoes,Fashion,North,Store E,23,2384.54,5,52102.26,12549.62,0,0
2024-12-21,Coffee Maker,Home Appliances,East,Store D,10,4396.02,0,43960.24,14970.42,1,0
2024-12-21,Mixer Grinder,Home Appliances,North,Store E,16,3374.91,0,53998.59,18262.78,1,0
2024-12-22,Laptop,Electronics,East,Store B,21,55731.27,5,1111838.93,365164.63,0,0
2024-12-22,Smartphone,Electronics,South,Store E,20,25226.14,5,479296.57,137490.21,0,0
2024-12-22,Headphones,Electronics,West,Store E,16,2379.47,5,36167.88,10406.11,0,0
2024-12-22,Office Chair,Furniture,South,Store E,9,7697.94,0,69281.47,24931.58,0,0
2024-12-22,Study Table,Furniture,North,Store C,8,12894.68,0,103157.41,30408.37,0,0
2024-12-22,T-Shirt,Fashion,South,Store B,28,836.63,10,21083.16,7133.15,1,0
2024-12-22,Jeans,Fashion,South,Store D,19,1925.41,10,32924.49,7568.87,0,0
2024-12-22,Shoes,Fashion,West,Store D,24,2630.64,20,50508.24,6304.5,1,0
2024-12-22,Coffee Maker,Home Appliances,West,Store E,10,4650.06,0,46500.62,15992.91,0,0
2024-12-22,Mixer Grinder,Home Appliances,East,Store A,16,3401.74,10,48985.07,7835.3,0,0
2024-12-23,Laptop,Electronics,East,Store B,16,55378.6,15,753148.97,136362.83,1,0
2024-12-23,Smartphone,Electronics,South,Store C,9,24160.76,0,217446.81,56444.67,0,0
2024-12-23,Headphones,Electronics,East,Store B,19,2580.89,5,46585.01,17622.33,0,0
2024-12-23,Office Chair,Furniture,North,Store A,5,7805.35,5,37075.4,8194.45,0,0
2024-12-23,Study Table,Furniture,North,Store C,7,11713.8,15,69697.12,15802.06,0,0
2024-12-23,T-Shirt,Fashion,North,Store D,9,826.16,10,6691.9,2098.46,1,0
2024-12-23,Jeans,Fashion,South,Store B,13,1909.14,5,23577.94,8941.06,0,0
2024-12-23,Shoes,Fashion,West,Store E,10,2581.01,0,25810.08,9817.18,0,0
2024-12-23,Coffee Maker,Home Appliances,East,Store C,7,4859.52,20,27213.33,6125.03,0,0
2024-12-23,Mixer Grinder,Home Appliances,North,Store B,11,3654.26,0,40196.88,14949.94,0,0
2024-12-24,Laptop,Electronics,North,Store E,13,58406.46,20,607427.21,98534.17,0,1
2024-12-24,Smartphone,Electronics,East,Store A,22,25469.88,5,532320.52,193158.43,0,1
2024-12-24,Headphones,Electronics,East,Store E,20,2419.13,5,45963.46,10493.16,1,1
2024-12-24,Office Chair,Furniture,East,Store B,20,7709.94,0,154198.76,47637.22,1,1
2024-12-24,Study Table,Furniture,South,Store A,11,11780.51,5,123106.33,36539.5,0,1
2024-12-24,T-Shirt,Fashion,East,Store C,20,806.65,10,14519.64,4245.55,0,1
2024-12-24,Jeans,Fashion,North,Store B,23,1795.75,0,41302.2,14087.74,0,1
2024-12-24,Shoes,Fashion,East,Store E,34,2556.11,10,78217.09,19754.57,0,1
2024-12-24,Coffee Maker,Home Appliances,South,Store A,21,4323.44,20,72633.76,7572.59,1,1
2024-12-24,Mixer Grinder,Home Appliances,North,Store A,25,3534.47,0,88361.75,30841.66,1,1
2024-12-25,Laptop,Electronics,East,Store B,19,59328.66,20,901795.59,124938.33,1,1
2024-12-25,Smartphone,Electronics,North,Store A,21,25754.67,0,540848.12,214834.41,0,1
2024-12-25,Headphones,Electronics,South,Store C,25,2376.0,10,53459.91,14587.42,1,1
2024-12-25,Office Chair,Furniture,West,Store C,11,7721.5,10,76442.83,25620.69,0,1
2024-12-25,Study Table,Furniture,North,Store A,17,12757.94,10,195196.5,68470.7,0,1
2024-12-25,T-Shirt,Fashion,North,Store D,29,800.68,10,20897.72,4049.25,1,1
2024-12-25,Jeans,Fashion,East,Store E,16,1909.58,10,27497.96,6748.72,0,1
2024-12-25,Shoes,Fashion,North,Store D,24,2593.45,5,59130.66,13352.74,0,1
2024-12-25,Coffee Maker,Home Appliances,West,Store A,22,4763.42,0,104795.19,41082.56,1,1
2024-12-25,Mixer Grinder,Home Appliances,East,Store E,17,3507.71,10,53667.89,16951.84,0,1
2024-12-26,Laptop,Electronics,West,Store A,6,58395.58,0,350373.47,109506.53,0,0
2024-12-26,Smartphone,Electronics,South,Store D,11,24602.73,5,257098.57,43469.48,0,0
2024-12-26,Headphones,Electronics,North,Store A,13,2490.83,5,30761.79,6167.68,0,0
2024-12-26,Office Chair,Furniture,West,Store C,8,7503.63,5,57027.59,18286.67,0,0
2024-12-26,Study Table,Furniture,West,Store D,21,12826.65,0,269359.66,111608.0,1,0
2024-12-26,T-Shirt,Fashion,West,Store E,16,838.81,0,13421.04,4222.42,0,0
2024-12-26,Jeans,Fashion,North,Store B,14,1855.25,10,23376.21,4953.72,0,0
2024-12-26,Shoes,Fashion,North,Store B,17,2458.49,15,35525.15,3547.96,1,0
2024-12-26,Coffee Maker,Home Appliances,West,Store D,12,4498.74,0,53984.93,20538.05,0,0
2024-12-26,Mixer Grinder,Home Appliances,East,Store B,9,3517.18,10,28489.19,7289.47,0,0
2024-12-27,Laptop,Electronics,West,Store A,17,57446.35,10,878929.11,266202.38,0,0
2024-12-27,Smartphone,Electronics,South,Store D,18,25491.16,10,412956.73,125146.66,0,0
2024-12-27,Headphones,Electronics,East,Store C,13,2577.55,0,33508.21,10040.04,0,0
2024-12-27,Office Chair,Furniture,West,Store E,11,7581.87,5,79230.55,26412.13,0,0
2024-12-27,Study Table,Furniture,North,Store B,12,12414.06,20,119174.99,9646.5,0,0
2024-12-27,T-Shirt,Fashion,South,Store C,22,794.44,0,17477.76,5241.08,1,0
2024-12-27,Jeans,Fashion,North,Store E,17,1848.31,0,31421.22,9412.36,0,0
2024-12-27,Shoes,Fashion,East,Store E,23,2409.09,10,49868.08,13507.05,1,0
2024-12-27,Coffee Maker,Home Appliances,North,Store A,6,4824.11,10,26050.19,7076.46,1,0
2024-12-27,Mixer Grinder,Home Appliances,East,Store C,13,3630.47,10,42476.5,10941.72,1,0
2024-12-28,Laptop,Electronics,East,Store A,18,57209.37,0,1029768.69,367334.25,0,0
2024-12-28,Smartphone,Electronics,South,Store E,17,25855.03,10,395582.0,128276.25,1,0
2024-12-28,Headphones,Electronics,East,Store E,19,2430.54,0,46180.31,11889.7,0,0
2024-12-28,Office Chair,Furniture,South,Store E,8,7693.17,0,61545.4,19881.82,0,0
2024-12-28,Study Table,Furniture,North,Store A,6,11969.33,15,61043.58,15434.33,1,0
2024-12-28,T-Shirt,Fashion,East,Store E,23,812.17,20,14943.93,3882.34,0,0
2024-12-28,Jeans,Fashion,North,Store A,27,1862.07,0,50275.89,12955.6,1,0
2024-12-28,Shoes,Fashion,South,Store E,21,2442.42,0,51290.87,18780.06,1,0
2024-12-28,Coffee Maker,Home Appliances,North,Store D,10,4475.85,0,44758.5,10556.05,1,0
2024-12-28,Mixer Grinder,Home Appliances,South,Store E,16,3524.9,15,47938.6,6359.81,0,0
2024-12-29,Laptop,Electronics,South,Store D,14,58147.88,0,814070.35,302877.45,0,0
2024-12-29,Smartphone,Electronics,South,Store D,18,26306.13,15,402483.8,61605.66,0,0
2024-12-29,Headphones,Electronics,East,Store B,23,2597.49,5,56755.06,18141.44,0,0
2024-12-29,Office Chair,Furniture,East,Store D,5,8094.62,0,40473.1,17812.59,0,0
2024-12-29,Study Table,Furniture,North,Store C,13,12526.07,5,154696.98,54395.54,0,0
2024-12-29,T-Shirt,Fashion,North,Store C,15,792.1,0,11881.43,4446.31,0,0
2024-12-29,Jeans,Fashion,East,Store D,21,1773.21,20,29789.96,6968.23,0,0
2024-12-29,Shoes,Fashion,East,Store B,12,2633.19,15,26858.55,7605.63,0,0
2024-12-29,Coffee Maker,Home Appliances,East,Store A,13,4508.44,0,58609.78,19372.33,0,0
2024-12-29,Mixer Grinder,Home Appliances,North,Store A,16,3421.47,0,54743.51,20353.96,0,0
2024-12-30,Laptop,Electronics,East,Store D,19,54425.83,0,1034090.77,383827.82,0,0
2024-12-30,Smartphone,Electronics,West,Store E,13,24176.21,0,314290.75,104939.62,1,0
2024-12-30,Headphones,Electronics,West,Store E,9,2514.51,5,21499.06,5381.65,0,0
2024-12-30,Office Chair,Furniture,North,Store A,21,7309.17,5,145817.85,40267.55,0,0
2024-12-30,Study Table,Furniture,East,Store D,11,12215.48,0,134370.26,48724.23,0,0
2024-12-30,T-Shirt,Fashion,East,Store E,14,829.68,0,11615.58,4357.4,0,0
2024-12-30,Jeans,Fashion,North,Store D,11,1909.8,5,19957.37,7915.29,0,0
2024-12-30,Shoes,Fashion,South,Store E,25,2453.56,5,58272.05,9673.44,1,0
2024-12-30,Coffee Maker,Home Appliances,North,Store B,11,4761.73,15,44522.22,8983.51,0,0
2024-12-30,Mixer Grinder,Home Appliances,West,Store A,6,3607.47,5,20562.59,6650.27,1,0
2024-12-31,Laptop,Electronics,South,Store E,16,55621.54,5,845447.47,211638.75,0,1
2024-12-31,Smartphone,Electronics,South,Store B,25,25881.03,0,647025.75,228183.84,0,1
2024-12-31,Headphones,Electronics,South,Store D,15,2665.79,5,37987.45,12444.97,0,1
2024-12-31,Office Chair,Furniture,West,Store E,13,7284.7,0,94701.12,30054.1,0,1
2024-12-31,Study Table,Furniture,North,Store C,16,12259.81,0,196157.0,52293.46,0,1
2024-12-31,T-Shirt,Fashion,South,Store A,17,828.72,0,14088.19,5307.59,0,1
2024-12-31,Jeans,Fashion,North,Store E,24,1853.77,10,40041.34,12211.9,1,1
2024-12-31,Shoes,Fashion,East,Store E,18,2680.95,10,43431.35,13616.53,0,1
2024-12-31,Coffee Maker,Home Appliances,East,Store C,14,4598.08,10,57935.82,14482.97,0,1
2024-12-31,Mixer Grinder,Home Appliances,North,Store B,9,3364.88,0,30283.9,8010.74,0,1
2025-01-01,Laptop,Electronics,South,Store A,19,52436.7,5,946482.52,316538.79,0,1
2025-01-01,Smartphone,Electronics,East,Store E,19,24452.51,0,464597.63,126117.39,0,1
2025-01-01,Headphones,Electronics,North,Store E,14,2487.55,20,27860.5,5383.5,1,1
2025-01-01,Office Chair,Furniture,South,Store B,15,8034.29,15,102437.25,18835.49,1,1
2025-01-01,Study Table,Furniture,North,Store D,10,11704.84,5,111195.95,35442.06,0,1
2025-01-01,T-Shirt,Fashion,North,Store B,17,842.31,10,12887.36,3732.11,0,1
2025-01-01,Jeans,Fashion,East,Store C,20,1798.33,15,30571.62,6943.77,0,1
2025-01-01,Shoes,Fashion,South,Store D,14,2695.58,10,33964.29,12606.11,0,1
2025-01-01,Coffee Maker,Home Appliances,East,Store D,4,4834.01,5,18369.23,5721.85,0,1
2025-01-01,Mixer Grinder,Home Appliances,South,Store E,10,3474.41,0,34744.05,11115.23,1,1
2025-01-02,Laptop,Electronics,North,Store A,14,57596.48,10,725715.59,256424.89,0,0
2025-01-02,Smartphone,Electronics,East,Store D,8,24257.37,10,174653.05,44312.41,0,0
2025-01-02,Headphones,Electronics,West,Store A,10,2695.41,0,26954.09,10078.14,1,0
2025-01-02,Office Chair,Furniture,West,Store D,3,8095.83,5,23073.11,6459.97,0,0
2025-01-02,Study Table,Furniture,South,Store A,12,12941.81,10,139771.53,37466.61,1,0
2025-01-02,T-Shirt,Fashion,North,Store D,16,789.37,5,11998.41,3193.46,1,0
2025-01-02,Jeans,Fashion,West,Store D,10,1934.17,15,16440.41,4955.68,0,0
2025-01-02,Shoes,Fashion,North,Store E,12,2536.57,5,28916.84,8087.92,0,0
2025-01-02,Coffee Maker,Home Appliances,North,Store C,14,4764.85,15,56701.74,10542.03,0,0
2025-01-02,Mixer Grinder,Home Appliances,West,Store B,8,3602.12,10,25935.26,4336.32,0,0
2025-01-03,Laptop,Electronics,West,Store E,9,58573.63,0,527162.63,187821.93,0,0
2025-01-03,Smartphone,Electronics,North,Store E,9,26540.0,0,238859.96,70101.11,0,0
2025-01-03,Headphones,Electronics,West,Store C,12,2385.85,15,24335.7,5815.73,0,0
2025-01-03,Office Chair,Furniture,West,Store E,5,7827.91,0,39139.53,12064.55,0,0
2025-01-03,Study Table,Furniture,South,Store C,8,12036.29,0,96290.3,35923.16,0,0
2025-01-03,T-Shirt,Fashion,East,Store D,7,858.58,5,5709.54,1433.63,0,0
2025-01-03,Jeans,Fashion,East,Store B,12,1752.13,10,18923.02,5837.52,0,0
2025-01-03,Shoes,Fashion,South,Store A,11,2376.71,0,26143.79,6116.48,0,0
2025-01-03,Coffee Maker,Home Appliances,North,Store E,6,4482.99,0,26897.91,6095.92,0,0
2025-01-03,Mixer Grinder,Home Appliances,North,Store A,17,3456.86,0,58766.61,19494.6,1,0
2025-01-04,Laptop,Electronics,West,Store C,5,55353.74,0,276768.7,107422.39,0,0
2025-01-04,Smartphone,Electronics,East,Store E,12,25275.84,5,288144.61,104861.8,0,0
2025-01-04,Headphones,Electronics,North,Store D,14,2533.41,10,31920.99,8799.51,1,0
2025-01-04,Office Chair,Furniture,West,Store B,6,8000.57,15,40802.9,10357.52,0,0
2025-01-04,Study Table,Furniture,North,Store A,6,12419.87,0,74519.23,21295.13,0,0
2025-01-04,T-Shirt,Fashion,South,Store D,15,840.59,10,11347.92,2521.58,0,0
2025-01-04,Jeans,Fashion,North,Store C,14,1767.67,15,21035.27,3703.29,0,0
2025-01-04,Shoes,Fashion,South,Store D,14,2457.23,0,34401.23,10753.92,1,0
2025-01-04,Coffee Maker,Home Appliances,West,Store E,8,4754.59,10,34233.03,7438.31,0,0
2025-01-04,Mixer Grinder,Home Appliances,East,Store E,7,3496.25,0,24473.77,6964.98,1,0
2025-01-05,Laptop,Electronics,South,Store A,13,56672.83,20,589397.4,62018.2,0,0
2025-01-05,Smartphone,Electronics,South,Store B,13,23758.95,5,293423.06,41854.26,0,0
2025-01-05,Headphones,Electronics,West,Store D,6,2536.3,5,14456.88,4849.25,0,0
2025-01-05,Office Chair,Furniture,North,Store E,7,8009.83,0,56068.79,18432.22,0,0
2025-01-05,Study Table,Furniture,South,Store E,6,12436.82,5,70889.88,26384.67,0,0
2025-01-05,T-Shirt,Fashion,East,Store A,9,806.08,5,6891.96,1941.66,0,0
2025-01-05,Jeans,Fashion,North,Store C,13,1810.87,0,23541.28,8204.63,0,0
2025-01-05,Shoes,Fashion,South,Store C,19,2478.16,10,42376.56,8565.98,0,0
2025-01-05,Coffee Maker,Home Appliances,West,Store B,8,4359.27,5,33130.42,7238.18,0,0
2025-01-05,Mixer Grinder,Home Appliances,North,Store A,9,3761.72,0,33855.47,14886.22,0,0
2025-01-06,Laptop,Electronics,South,Store E,15,56808.71,10,766917.62,235687.95,1,0
2025-01-06,Smartphone,Electronics,East,Store E,8,26392.45,10,190025.64,55366.27,0,0
2025-01-06,Headphones,Electronics,South,Store D,11,2550.73,0,28058.07,8018.05,0,0
2025-01-06,Office Chair,Furniture,South,Store A,3,7689.64,0,23068.92,6216.37,0,0
2025-01-06,Study Table,Furniture,West,Store C,6,11812.46,5,67331.01,13343.09,1,0
2025-01-06,T-Shirt,Fashion,North,Store B,7,795.33,0,5567.34,1505.52,0,0
2025-01-06,Jeans,Fashion,North,Store A,13,1898.58,20,19745.19,2829.05,0,0
2025-01-06,Shoes,Fashion,North,Store A,6,2518.11,10,13597.82,3328.17,0,0
2025-01-06,Coffee Maker,Home Appliances,East,Store D,12,4444.64,0,53335.66,12229.16,1,0
2025-01-06,Mixer Grinder,Home Appliances,East,Store E,8,3491.05,10,25135.54,5384.01,1,0
2025-01-07,Laptop,Electronics,West,Store D,2,53422.14,5,101502.06,17570.47,0,0
2025-01-07,Smartphone,Electronics,North,Store B,9,23784.96,10,192658.16,31320.71,0,0
2025-01-07,Headphones,Electronics,West,Store B,11,2506.7,0,27573.71,8471.9,0,0
2025-01-07,Office Chair,Furniture,East,Store C,3,7995.35,0,23986.05,10402.32,0,0
2025-01-07,Study Table,Furniture,North,Store B,7,12470.63,15,74200.23,17375.62,1,0
2025-01-07,T-Shirt,Fashion,East,Store B,19,807.77,5,14580.29,4887.87,0,0
2025-01-07,Jeans,Fashion,West,Store E,11,1913.67,5,19997.84,6744.38,0,0
2025-01-07,Shoes,Fashion,South,Store D,20,2608.72,0,52174.43,16311.35,1,0
2025-01-07,Coffee Maker,Home Appliances,East,Store E,7,4318.02,0,30226.13,7916.96,0,0
2025-01-07,Mixer Grinder,Home Appliances,East,Store D,3,3748.91,10,10122.06,3131.98,0,0
2025-01-08,Laptop,Electronics,East,Store A,11,53717.47,10,531802.94,72739.47,0,0
2025-01-08,Smartphone,Electronics,West,Store B,11,24209.23,0,266301.51,77873.55,0,0
2025-01-08,Headphones,Electronics,South,Store A,7,2636.69,5,17533.97,5040.78,1,0
2025-01-08,Office Chair,Furniture,South,Store B,2,7485.72,15,12725.72,3543.33,0,0
2025-01-08,Study Table,Furniture,North,Store E,6,12359.01,0,74154.06,27190.68,1,0
2025-01-08,T-Shirt,Fashion,South,Store D,5,847.55,10,3813.97,789.81,0,0
2025-01-08,Jeans,Fashion,West,Store B,10,1721.49,10,15493.4,3784.77,1,0
2025-01-08,Shoes,Fashion,North,Store B,17,2588.77,15,37407.71,4790.03,1,0
2025-01-08,Coffee Maker,Home Appliances,North,Store E,8,4442.43,15,30208.53,8195.22,0,0
2025-01-08,Mixer Grinder,Home Appliances,West,Store A,9,3615.87,10,29288.57,6477.69,0,0
2025-01-09,Laptop,Electronics,West,Store E,7,55408.09,0,387856.63,114293.1,0,0
2025-01-09,Smartphone,Electronics,South,Store B,6,25247.63,10,136337.23,42917.32,0,0
2025-01-09,Headphones,Electronics,West,Store B,19,2478.9,5,44744.08,11227.14,1,0
2025-01-09,Office Chair,Furniture,North,Store C,6,7947.35,0,47684.13,18845.9,0,0
2025-01-09,Study Table,Furniture,West,Store D,8,12917.68,0,103341.4,34649.06,0,0
2025-01-09,T-Shirt,Fashion,North,Store D,13,825.97,0,10737.67,4088.57,0,0
2025-01-09,Jeans,Fashion,South,Store C,9,1797.67,5,15370.07,5132.71,0,0
2025-01-09,Shoes,Fashion,North,Store D,10,2554.17,0,25541.74,6328.69,1,0
2025-01-09,Coffee Maker,Home Appliances,East,Store E,3,4598.8,10,12416.77,3751.75,0,0
2025-01-09,Mixer Grinder,Home Appliances,West,Store A,6,3436.7,0,20620.18,6155.11,0,0
2025-01-10,Laptop,Electronics,West,Store E,7,52726.93,5,350634.09,108540.63,0,0
2025-01-10,Smartphone,Electronics,South,Store D,13,24111.24,5,297773.84,50933.8,0,0
2025-01-10,Headphones,Electronics,North,Store D,12,2401.99,20,23059.1,-51.09,0,0
2025-01-10,Office Chair,Furniture,West,Store C,5,7409.27,0,37046.37,9564.1,0,0
2025-01-10,Study Table,Furniture,East,Store E,5,12310.97,0,61554.84,22542.0,0,0
2025-01-10,T-Shirt,Fashion,East,Store C,13,803.78,20,8359.35,2049.72,0,0
2025-01-10,Jeans,Fashion,North,Store E,14,1819.73,0,25476.24,7302.78,1,0
2025-01-10,Shoes,Fashion,North,Store D,19,2598.16,5,46896.77,11641.34,0,0
